"","ANIO","SITIO","TRANSECTO","ESPECIE","ABUNDANCIA","COMUNIDAD","LATITUD","LONGITUD"
"1156",2018,"Babencho",5,"Ecklonia arborea",13,"Isla Natividad",27.86058,-115.1888
"1157",2018,"Babencho",6,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"1158",2018,"Babencho",7,"Ecklonia arborea",5,"Isla Natividad",27.86058,-115.1888
"1159",2018,"Babencho",8,"Ecklonia arborea",250,"Isla Natividad",27.86058,-115.1888
"1160",2018,"Babencho",9,"Ecklonia arborea",28,"Isla Natividad",27.86058,-115.1888
"1161",2018,"Babencho",10,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1162",2018,"Babencho",11,"Ecklonia arborea",21,"Isla Natividad",27.86058,-115.1888
"1163",2018,"Babencho",12,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1164",2018,"Babencho",13,"Ecklonia arborea",10,"Isla Natividad",27.86058,-115.1888
"1165",2018,"Babencho",14,"Ecklonia arborea",165,"Isla Natividad",27.86058,-115.1888
"1166",2018,"Babencho",15,"Ecklonia arborea",88,"Isla Natividad",27.86058,-115.1888
"1167",2018,"Babencho",16,"Ecklonia arborea",136,"Isla Natividad",27.86058,-115.1888
"1168",2018,"Babencho",17,"Ecklonia arborea",9,"Isla Natividad",27.86058,-115.1888
"1169",2018,"Babencho",18,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"1170",2018,"La Dulce",1,"Ecklonia arborea",4,"Isla Natividad",27.84501,-115.1428
"1171",2018,"La Dulce",2,"Ecklonia arborea",188,"Isla Natividad",27.84501,-115.1428
"1172",2018,"La Dulce",3,"Ecklonia arborea",79,"Isla Natividad",27.84501,-115.1428
"1173",2018,"La Dulce",4,"Ecklonia arborea",214,"Isla Natividad",27.84501,-115.1428
"1174",2018,"La Dulce",5,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"1175",2018,"La Dulce",6,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"1176",2018,"La Dulce",7,"Ecklonia arborea",188,"Isla Natividad",27.84501,-115.1428
"1177",2018,"La Dulce",8,"Ecklonia arborea",750,"Isla Natividad",27.84501,-115.1428
"1178",2018,"La Dulce",9,"Ecklonia arborea",79,"Isla Natividad",27.84501,-115.1428
"1179",2018,"La Dulce",10,"Ecklonia arborea",214,"Isla Natividad",27.84501,-115.1428
"1180",2018,"La Dulce",11,"Ecklonia arborea",150,"Isla Natividad",27.84501,-115.1428
"1181",2018,"La Dulce",12,"Ecklonia arborea",65,"Isla Natividad",27.84501,-115.1428
"1182",2018,"La Dulce",13,"Ecklonia arborea",150,"Isla Natividad",27.84501,-115.1428
"1183",2018,"La Dulce",14,"Ecklonia arborea",150,"Isla Natividad",27.84501,-115.1428
"1184",2018,"La Dulce",15,"Ecklonia arborea",94,"Isla Natividad",27.84501,-115.1428
"1185",2018,"La Dulce",16,"Ecklonia arborea",60,"Isla Natividad",27.84501,-115.1428
"1186",2018,"La Dulce",17,"Ecklonia arborea",150,"Isla Natividad",27.84501,-115.1428
"1187",2018,"La Dulce",18,"Ecklonia arborea",129,"Isla Natividad",27.84501,-115.1428
"1188",2018,"La Guanera",1,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1189",2018,"La Guanera",2,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1190",2018,"La Guanera",3,"Ecklonia arborea",6,"Isla Natividad",27.87691,-115.1699
"1191",2018,"La Guanera",4,"Ecklonia arborea",8,"Isla Natividad",27.87691,-115.1699
"1192",2018,"La Guanera",5,"Ecklonia arborea",4,"Isla Natividad",27.87691,-115.1699
"1193",2018,"La Guanera",6,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1194",2018,"La Guanera",7,"Ecklonia arborea",11,"Isla Natividad",27.87691,-115.1699
"1195",2018,"La Guanera",8,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1196",2018,"La Guanera",9,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1197",2018,"La Guanera",10,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"1198",2018,"La Guanera",11,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1199",2018,"La Guanera",12,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"1200",2018,"La Guanera",13,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1201",2018,"La Guanera",14,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1202",2018,"La Guanera",15,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1203",2018,"La Guanera",16,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1204",2018,"La Guanera",17,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1205",2018,"La Guanera",18,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"1206",2018,"La Plana",1,"Ecklonia arborea",11,"Isla Natividad",27.84616,-115.1653
"1207",2018,"La Plana",2,"Ecklonia arborea",188,"Isla Natividad",27.84616,-115.1653
"1208",2018,"La Plana",3,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"1209",2018,"La Plana",4,"Ecklonia arborea",115,"Isla Natividad",27.84616,-115.1653
"1210",2018,"La Plana",5,"Ecklonia arborea",16,"Isla Natividad",27.84616,-115.1653
"1211",2018,"La Plana",6,"Ecklonia arborea",16,"Isla Natividad",27.84616,-115.1653
"1212",2018,"La Plana",7,"Ecklonia arborea",14,"Isla Natividad",27.84616,-115.1653
"1213",2018,"La Plana",8,"Ecklonia arborea",12,"Isla Natividad",27.84616,-115.1653
"1214",2018,"La Plana",9,"Ecklonia arborea",19,"Isla Natividad",27.84616,-115.1653
"1215",2018,"La Plana",10,"Ecklonia arborea",3,"Isla Natividad",27.84616,-115.1653
"1216",2018,"La Plana",11,"Ecklonia arborea",83,"Isla Natividad",27.84616,-115.1653
"1217",2018,"La Plana",12,"Ecklonia arborea",31,"Isla Natividad",27.84616,-115.1653
"1218",2018,"La Plana",13,"Ecklonia arborea",18,"Isla Natividad",27.84616,-115.1653
"1219",2018,"La Plana",14,"Ecklonia arborea",214,"Isla Natividad",27.84616,-115.1653
"1220",2018,"La Plana",15,"Ecklonia arborea",32,"Isla Natividad",27.84616,-115.1653
"1221",2018,"La Plana",16,"Ecklonia arborea",23,"Isla Natividad",27.84616,-115.1653
"1222",2018,"La Plana",17,"Ecklonia arborea",25,"Isla Natividad",27.84616,-115.1653
"1223",2018,"La Plana",18,"Ecklonia arborea",24,"Isla Natividad",27.84616,-115.1653
"1224",2018,"Punta Prieta",1,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"1225",2018,"Punta Prieta",2,"Ecklonia arborea",11,"Isla Natividad",27.88881,-115.1919
"1226",2018,"Punta Prieta",3,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1227",2018,"Punta Prieta",4,"Ecklonia arborea",27,"Isla Natividad",27.88881,-115.1919
"1228",2018,"Punta Prieta",5,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1229",2018,"Punta Prieta",6,"Ecklonia arborea",17,"Isla Natividad",27.88881,-115.1919
"1230",2018,"Punta Prieta",7,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1231",2018,"Punta Prieta",8,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1232",2018,"Punta Prieta",9,"Ecklonia arborea",14,"Isla Natividad",27.88881,-115.1919
"1233",2018,"Punta Prieta",10,"Ecklonia arborea",39,"Isla Natividad",27.88881,-115.1919
"1234",2018,"Punta Prieta",11,"Ecklonia arborea",4,"Isla Natividad",27.88881,-115.1919
"1235",2018,"Punta Prieta",12,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1236",2018,"Punta Prieta",13,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"1237",2018,"Punta Prieta",14,"Ecklonia arborea",8,"Isla Natividad",27.88881,-115.1919
"1238",2018,"Punta Prieta",15,"Ecklonia arborea",5,"Isla Natividad",27.88881,-115.1919
"1239",2018,"Punta Prieta",16,"Ecklonia arborea",7,"Isla Natividad",27.88881,-115.1919
"1240",2018,"Punta Prieta",17,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1241",2018,"Punta Prieta",18,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1242",2019,"Babencho",1,"Ecklonia arborea",9,"Isla Natividad",27.86058,-115.1888
"1243",2019,"Babencho",2,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1244",2019,"Babencho",3,"Ecklonia arborea",13,"Isla Natividad",27.86058,-115.1888
"1245",2019,"Babencho",4,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1246",2019,"Babencho",5,"Ecklonia arborea",27,"Isla Natividad",27.86058,-115.1888
"1247",2019,"Babencho",6,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1248",2019,"Babencho",7,"Ecklonia arborea",8,"Isla Natividad",27.86058,-115.1888
"1249",2019,"Babencho",8,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1250",2019,"Babencho",9,"Ecklonia arborea",47,"Isla Natividad",27.86058,-115.1888
"1251",2019,"Babencho",10,"Ecklonia arborea",10,"Isla Natividad",27.86058,-115.1888
"1252",2019,"Babencho",11,"Ecklonia arborea",12,"Isla Natividad",27.86058,-115.1888
"1253",2019,"Babencho",12,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"1254",2019,"Babencho",13,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1255",2019,"Babencho",14,"Ecklonia arborea",25,"Isla Natividad",27.86058,-115.1888
"1256",2019,"Babencho",15,"Ecklonia arborea",20,"Isla Natividad",27.86058,-115.1888
"1257",2019,"Babencho",16,"Ecklonia arborea",10,"Isla Natividad",27.86058,-115.1888
"1258",2019,"La Dulce",1,"Ecklonia arborea",13,"Isla Natividad",27.84501,-115.1428
"1259",2019,"La Dulce",2,"Ecklonia arborea",5,"Isla Natividad",27.84501,-115.1428
"1260",2019,"La Dulce",3,"Ecklonia arborea",0,"Isla Natividad",27.84501,-115.1428
"1261",2019,"La Dulce",4,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1262",2019,"La Dulce",5,"Ecklonia arborea",4,"Isla Natividad",27.84501,-115.1428
"1263",2019,"La Dulce",6,"Ecklonia arborea",19,"Isla Natividad",27.84501,-115.1428
"1264",2019,"La Dulce",7,"Ecklonia arborea",3,"Isla Natividad",27.84501,-115.1428
"1265",2019,"La Dulce",8,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1266",2019,"La Dulce",9,"Ecklonia arborea",19,"Isla Natividad",27.84501,-115.1428
"1267",2019,"La Dulce",10,"Ecklonia arborea",43,"Isla Natividad",27.84501,-115.1428
"1268",2019,"La Dulce",11,"Ecklonia arborea",33,"Isla Natividad",27.84501,-115.1428
"1269",2019,"La Dulce",12,"Ecklonia arborea",23,"Isla Natividad",27.84501,-115.1428
"1270",2019,"La Dulce",13,"Ecklonia arborea",30,"Isla Natividad",27.84501,-115.1428
"1271",2019,"La Dulce",14,"Ecklonia arborea",1,"Isla Natividad",27.84501,-115.1428
"1272",2019,"La Dulce",15,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1273",2019,"La Dulce",16,"Ecklonia arborea",27,"Isla Natividad",27.84501,-115.1428
"1274",2019,"La Guanera",1,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1275",2019,"La Guanera",2,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"1276",2019,"La Guanera",3,"Ecklonia arborea",30,"Isla Natividad",27.87691,-115.1699
"1277",2019,"La Guanera",4,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1278",2019,"La Guanera",5,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1279",2019,"La Guanera",6,"Ecklonia arborea",4,"Isla Natividad",27.87691,-115.1699
"1280",2019,"La Guanera",7,"Ecklonia arborea",30,"Isla Natividad",27.87691,-115.1699
"1281",2019,"La Guanera",8,"Ecklonia arborea",24,"Isla Natividad",27.87691,-115.1699
"1282",2019,"La Guanera",9,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1283",2019,"La Guanera",10,"Ecklonia arborea",10,"Isla Natividad",27.87691,-115.1699
"1284",2019,"La Guanera",11,"Ecklonia arborea",22,"Isla Natividad",27.87691,-115.1699
"1285",2019,"La Guanera",12,"Ecklonia arborea",30,"Isla Natividad",27.87691,-115.1699
"1286",2019,"La Guanera",13,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"1287",2019,"La Guanera",14,"Ecklonia arborea",2,"Isla Natividad",27.87691,-115.1699
"1288",2019,"La Plana",1,"Ecklonia arborea",3,"Isla Natividad",27.84616,-115.1653
"1289",2019,"La Plana",2,"Ecklonia arborea",39,"Isla Natividad",27.84616,-115.1653
"1290",2019,"La Plana",3,"Ecklonia arborea",5,"Isla Natividad",27.84616,-115.1653
"1291",2019,"La Plana",4,"Ecklonia arborea",16,"Isla Natividad",27.84616,-115.1653
"1292",2019,"La Plana",5,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"1293",2019,"La Plana",6,"Ecklonia arborea",20,"Isla Natividad",27.84616,-115.1653
"1294",2019,"La Plana",7,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"1295",2019,"La Plana",8,"Ecklonia arborea",16,"Isla Natividad",27.84616,-115.1653
"1296",2019,"La Plana",9,"Ecklonia arborea",3,"Isla Natividad",27.84616,-115.1653
"1297",2019,"La Plana",10,"Ecklonia arborea",29,"Isla Natividad",27.84616,-115.1653
"1298",2019,"La Plana",11,"Ecklonia arborea",16,"Isla Natividad",27.84616,-115.1653
"1299",2019,"La Plana",12,"Ecklonia arborea",13,"Isla Natividad",27.84616,-115.1653
"1300",2019,"La Plana",13,"Ecklonia arborea",21,"Isla Natividad",27.84616,-115.1653
"1301",2019,"La Plana",14,"Ecklonia arborea",19,"Isla Natividad",27.84616,-115.1653
"1302",2019,"La Plana",15,"Ecklonia arborea",42,"Isla Natividad",27.84616,-115.1653
"1303",2019,"La Plana",16,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1304",2019,"Punta Prieta",1,"Ecklonia arborea",21,"Isla Natividad",27.88881,-115.1919
"1305",2019,"Punta Prieta",2,"Ecklonia arborea",26,"Isla Natividad",27.88881,-115.1919
"1306",2019,"Punta Prieta",3,"Ecklonia arborea",5,"Isla Natividad",27.88881,-115.1919
"1307",2019,"Punta Prieta",4,"Ecklonia arborea",15,"Isla Natividad",27.88881,-115.1919
"1308",2019,"Punta Prieta",5,"Ecklonia arborea",8,"Isla Natividad",27.88881,-115.1919
"1309",2019,"Punta Prieta",6,"Ecklonia arborea",7,"Isla Natividad",27.88881,-115.1919
"1310",2019,"Punta Prieta",7,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"1311",2019,"Punta Prieta",8,"Ecklonia arborea",20,"Isla Natividad",27.88881,-115.1919
"1312",2019,"Punta Prieta",9,"Ecklonia arborea",9,"Isla Natividad",27.88881,-115.1919
"1313",2019,"Punta Prieta",10,"Ecklonia arborea",4,"Isla Natividad",27.88881,-115.1919
"1314",2019,"Punta Prieta",11,"Ecklonia arborea",52,"Isla Natividad",27.88881,-115.1919
"1315",2019,"Punta Prieta",12,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1316",2019,"Punta Prieta",13,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"1317",2019,"Punta Prieta",14,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"1318",2019,"Punta Prieta",15,"Ecklonia arborea",16,"Isla Natividad",27.88881,-115.1919
"1319",2019,"Punta Prieta",16,"Ecklonia arborea",24,"Isla Natividad",27.88881,-115.1919
"1320",2019,"Punta Prieta",17,"Ecklonia arborea",3,"Isla Natividad",27.88881,-115.1919
"1321",2019,"Punta Prieta",18,"Ecklonia arborea",28,"Isla Natividad",27.88881,-115.1919
"1322",2019,"Punta Prieta",19,"Ecklonia arborea",14,"Isla Natividad",27.88881,-115.1919
"1323",2019,"Punta Prieta",20,"Ecklonia arborea",25,"Isla Natividad",27.88881,-115.1919
"1324",2020,"Babencho",1,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1325",2020,"Babencho",2,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1326",2020,"Babencho",3,"Ecklonia arborea",27,"Isla Natividad",27.86058,-115.1888
"1327",2020,"Babencho",4,"Ecklonia arborea",33,"Isla Natividad",27.86058,-115.1888
"1328",2020,"Babencho",5,"Ecklonia arborea",46,"Isla Natividad",27.86058,-115.1888
"1329",2020,"Babencho",6,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1330",2020,"Babencho",7,"Ecklonia arborea",56,"Isla Natividad",27.86058,-115.1888
"1331",2020,"Babencho",8,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1332",2020,"Babencho",9,"Ecklonia arborea",4,"Isla Natividad",27.86058,-115.1888
"1333",2020,"Babencho",10,"Ecklonia arborea",30,"Isla Natividad",27.86058,-115.1888
"1334",2020,"Babencho",11,"Ecklonia arborea",43,"Isla Natividad",27.86058,-115.1888
"1335",2020,"Babencho",12,"Ecklonia arborea",42,"Isla Natividad",27.86058,-115.1888
"1336",2020,"Babencho",13,"Ecklonia arborea",20,"Isla Natividad",27.86058,-115.1888
"1337",2020,"Babencho",14,"Ecklonia arborea",43,"Isla Natividad",27.86058,-115.1888
"1338",2020,"Babencho",15,"Ecklonia arborea",27,"Isla Natividad",27.86058,-115.1888
"1339",2020,"Babencho",16,"Ecklonia arborea",23,"Isla Natividad",27.86058,-115.1888
"1340",2020,"Babencho",17,"Ecklonia arborea",6,"Isla Natividad",27.86058,-115.1888
"1341",2020,"Babencho",18,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1342",2020,"La Dulce",1,"Ecklonia arborea",2,"Isla Natividad",27.84501,-115.1428
"1343",2020,"La Dulce",2,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1344",2020,"La Dulce",3,"Ecklonia arborea",10,"Isla Natividad",27.84501,-115.1428
"1345",2020,"La Dulce",4,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1346",2020,"La Dulce",5,"Ecklonia arborea",16,"Isla Natividad",27.84501,-115.1428
"1347",2020,"La Dulce",6,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1348",2020,"La Dulce",7,"Ecklonia arborea",14,"Isla Natividad",27.84501,-115.1428
"1349",2020,"La Dulce",8,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1350",2020,"La Dulce",9,"Ecklonia arborea",4,"Isla Natividad",27.84501,-115.1428
"1351",2020,"La Dulce",10,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1352",2020,"La Dulce",11,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1353",2020,"La Dulce",12,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1354",2020,"La Dulce",13,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1355",2020,"La Dulce",14,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1356",2020,"La Dulce",15,"Ecklonia arborea",45,"Isla Natividad",27.84501,-115.1428
"1357",2020,"La Dulce",16,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1358",2020,"La Dulce",17,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1359",2020,"La Dulce",18,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1360",2020,"La Guanera",1,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"1361",2020,"La Guanera",2,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1362",2020,"La Guanera",3,"Ecklonia arborea",11,"Isla Natividad",27.87691,-115.1699
"1363",2020,"La Guanera",4,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"1364",2020,"La Guanera",5,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1365",2020,"La Guanera",6,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1366",2020,"La Guanera",7,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"1367",2020,"La Guanera",8,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1368",2020,"La Guanera",9,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1369",2020,"La Guanera",10,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1370",2020,"La Guanera",11,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"1371",2020,"La Guanera",12,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1372",2020,"La Guanera",13,"Ecklonia arborea",7,"Isla Natividad",27.87691,-115.1699
"1373",2020,"La Guanera",14,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1374",2020,"La Guanera",15,"Ecklonia arborea",3,"Isla Natividad",27.87691,-115.1699
"1375",2020,"La Guanera",16,"Ecklonia arborea",0,"Isla Natividad",27.87691,-115.1699
"1376",2020,"La Guanera",17,"Ecklonia arborea",6,"Isla Natividad",27.87691,-115.1699
"1377",2020,"La Guanera",18,"Ecklonia arborea",1,"Isla Natividad",27.87691,-115.1699
"1378",2020,"La Plana",1,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1379",2020,"La Plana",2,"Ecklonia arborea",7,"Isla Natividad",27.84616,-115.1653
"1380",2020,"La Plana",3,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1381",2020,"La Plana",4,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1382",2020,"La Plana",5,"Ecklonia arborea",30,"Isla Natividad",27.84616,-115.1653
"1383",2020,"La Plana",6,"Ecklonia arborea",30,"Isla Natividad",27.84616,-115.1653
"1384",2020,"La Plana",7,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1385",2020,"La Plana",8,"Ecklonia arborea",45,"Isla Natividad",27.84616,-115.1653
"1386",2020,"La Plana",9,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1387",2020,"La Plana",10,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1388",2020,"La Plana",11,"Ecklonia arborea",2,"Isla Natividad",27.84616,-115.1653
"1389",2020,"La Plana",12,"Ecklonia arborea",21,"Isla Natividad",27.84616,-115.1653
"1390",2020,"La Plana",13,"Ecklonia arborea",26,"Isla Natividad",27.84616,-115.1653
"1391",2020,"La Plana",14,"Ecklonia arborea",50,"Isla Natividad",27.84616,-115.1653
"1392",2020,"La Plana",15,"Ecklonia arborea",23,"Isla Natividad",27.84616,-115.1653
"1393",2020,"La Plana",16,"Ecklonia arborea",1,"Isla Natividad",27.84616,-115.1653
"1394",2020,"La Plana",17,"Ecklonia arborea",23,"Isla Natividad",27.84616,-115.1653
"1395",2020,"La Plana",18,"Ecklonia arborea",15,"Isla Natividad",27.84616,-115.1653
"1396",2020,"La Plana",19,"Ecklonia arborea",6,"Isla Natividad",27.84616,-115.1653
"1397",2020,"La Plana",20,"Ecklonia arborea",5,"Isla Natividad",27.84616,-115.1653
"1398",2020,"Punta Prieta",1,"Ecklonia arborea",13,"Isla Natividad",27.88881,-115.1919
"1399",2020,"Punta Prieta",2,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1400",2020,"Punta Prieta",3,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"1401",2020,"Punta Prieta",4,"Ecklonia arborea",33,"Isla Natividad",27.88881,-115.1919
"1402",2020,"Punta Prieta",5,"Ecklonia arborea",17,"Isla Natividad",27.88881,-115.1919
"1403",2020,"Punta Prieta",6,"Ecklonia arborea",43,"Isla Natividad",27.88881,-115.1919
"1404",2020,"Punta Prieta",7,"Ecklonia arborea",30,"Isla Natividad",27.88881,-115.1919
"1405",2020,"Punta Prieta",8,"Ecklonia arborea",14,"Isla Natividad",27.88881,-115.1919
"1406",2020,"Punta Prieta",9,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1407",2020,"Punta Prieta",10,"Ecklonia arborea",6,"Isla Natividad",27.88881,-115.1919
"1408",2020,"Punta Prieta",11,"Ecklonia arborea",1,"Isla Natividad",27.88881,-115.1919
"1409",2020,"Punta Prieta",12,"Ecklonia arborea",50,"Isla Natividad",27.88881,-115.1919
"1410",2020,"Punta Prieta",13,"Ecklonia arborea",10,"Isla Natividad",27.88881,-115.1919
"1411",2020,"Punta Prieta",14,"Ecklonia arborea",17,"Isla Natividad",27.88881,-115.1919
"1412",2020,"Punta Prieta",15,"Ecklonia arborea",2,"Isla Natividad",27.88881,-115.1919
"1413",2020,"Punta Prieta",16,"Ecklonia arborea",12,"Isla Natividad",27.88881,-115.1919
"1414",2020,"Punta Prieta",17,"Ecklonia arborea",0,"Isla Natividad",27.88881,-115.1919
"1415",2020,"Punta Prieta",18,"Ecklonia arborea",18,"Isla Natividad",27.88881,-115.1919
"1416",2021,"Babencho",1,"Ecklonia arborea",14,"Isla Natividad",27.86058,-115.1888
"1417",2021,"Babencho",2,"Ecklonia arborea",6,"Isla Natividad",27.86058,-115.1888
"1418",2021,"Babencho",3,"Ecklonia arborea",43,"Isla Natividad",27.86058,-115.1888
"1419",2021,"Babencho",4,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1420",2021,"Babencho",5,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1421",2021,"Babencho",6,"Ecklonia arborea",1,"Isla Natividad",27.86058,-115.1888
"1422",2021,"Babencho",7,"Ecklonia arborea",35,"Isla Natividad",27.86058,-115.1888
"1423",2021,"Babencho",8,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1424",2021,"Babencho",9,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1425",2021,"Babencho",10,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"1426",2021,"Babencho",11,"Ecklonia arborea",2,"Isla Natividad",27.86058,-115.1888
"1427",2021,"Babencho",12,"Ecklonia arborea",0,"Isla Natividad",27.86058,-115.1888
"1428",2021,"Babencho",13,"Ecklonia arborea",7,"Isla Natividad",27.86058,-115.1888
"1429",2021,"Babencho",14,"Ecklonia arborea",5,"Isla Natividad",27.86058,-115.1888
"1430",2021,"Babencho",15,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1431",2021,"Babencho",16,"Ecklonia arborea",38,"Isla Natividad",27.86058,-115.1888
"1432",2021,"Babencho",17,"Ecklonia arborea",50,"Isla Natividad",27.86058,-115.1888
"1433",2021,"Babencho",18,"Ecklonia arborea",18,"Isla Natividad",27.86058,-115.1888
"1434",2021,"La Dulce",1,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1435",2021,"La Dulce",2,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1436",2021,"La Dulce",3,"Ecklonia arborea",8,"Isla Natividad",27.84501,-115.1428
"1437",2021,"La Dulce",4,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
"1438",2021,"La Dulce",5,"Ecklonia arborea",29,"Isla Natividad",27.84501,-115.1428
"1439",2021,"La Dulce",6,"Ecklonia arborea",50,"Isla Natividad",27.84501,-115.1428
